doc_path,chunk_id,content,model
kb\raw\categories\Transports.md,70,"totals
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,71,"otals
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,72,"tals
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,73,"als
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,74,"ls
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,75,"s
- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,76,"- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,77,"- 2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,78,"2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,79,"2021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,80,"021 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,81,"21 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,82,"1 Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,83,"Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,84,"Expense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,85,"xpense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,86,"pense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,87,"ense: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,88,"nse: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,89,"se: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,90,"e: 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,91,": 144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,92,"144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,93,"144,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,94,"44,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,95,"4,510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,96,",510.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,97,510.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,98,10.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,99,0.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,100,.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,101,00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Transports.md,102,0,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,0,"# Category: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,1,"Category: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,2,"Category: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,3,"ategory: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,4,"tegory: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,5,"egory: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,6,"gory: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,7,"ory: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,8,"ry: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,9,"y: Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,10,": Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,11,"Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,12,"Trips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,13,"rips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,14,"ips
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,15,"ps
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,16,"s
- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,17,"- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,18,"- Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,19,"Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,20,"Lifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,21,"ifetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,22,"fetime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,23,"etime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,24,"time expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,25,"ime expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,26,"me expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,27,"e expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,28,"expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,29,"expense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,30,"xpense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,31,"pense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,32,"ense total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,33,"nse total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,34,"se total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,35,"e total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,36,"total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,37,"total: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,38,"otal: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,39,"tal: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,40,"al: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,41,"l: 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,42,": 36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,43,"36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,44,"36,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,45,"6,225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,46,",225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,47,"225.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,48,"25.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,49,"5.00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,50,".00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,51,"00
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,52,"0
## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,53,"## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,54,"## Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,55,"# Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,56,"Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,57,"Yearly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,58,"early totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,59,"arly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,60,"rly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,61,"ly totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,62,"y totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,63,"totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,64,"totals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,65,"otals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,66,"tals
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,67,"als
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,68,"ls
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,69,"s
- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,70,"- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,71,"- 2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,72,"2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,73,"2021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,74,"021 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,75,"21 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,76,"1 Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,77,"Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,78,"Expense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,79,"xpense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,80,"pense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,81,"ense: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,82,"nse: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,83,"se: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,84,"e: 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,85,": 36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,86,"36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,87,"36,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,88,"6,225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,89,",225.00",sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,90,225.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,91,25.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,92,5.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,93,.00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,94,00,sentence-transformers/all-MiniLM-L6-v2
kb\raw\categories\Trips.md,95,0,sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,0,"# Year 2021 overview
- Total income: 5,446,845.06
- Total expense: 4,966,679.40
- Savings: 480,165.66
- Savings rate: 8.8%
## Top expense categories
- Car: 3,538,203.68
- Bank Expenses: 439,401.05
- Transports: 144,510.00
- Family/Home: 142,604.28
- Finance: 131,855.36
## Monthly expense trend
- 2021-01: 125,190.97
- 2021-02: 76,991.07 (MoM -38.5%)
- 2021-03: 89,418.84 (MoM +16.1%)
- 2021-04: 3,213,272.53 (MoM +3493.5%)
- 2021-05: 217,370.00 (MoM -93.2%)
- 2021-06: 131,338.71 (MoM -39.6%)
- 2021-07: 172,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,1,"-07: 172,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,2,": 172,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,3,"172,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,4,"172,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,5,"72,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,6,"2,725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,7,",725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,8,"725.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,9,"25.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,10,"5.84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,11,".84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,12,"84 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,13,"4 (MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,14,"(MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,15,"(MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,16,"MoM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,17,"oM +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,18,"M +31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,19,"+31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,20,"+31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,21,"31.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,22,"1.5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,23,".5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,24,"5%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,25,"%)
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,26,")
- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,27,"- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,28,"- 2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,29,"2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,30,"2021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
kb\raw\facts\2021.md,31,"021-08: 129,752.63 (MoM -24.9%)
- 2021-09: 92,161.78 (MoM -29.0%)
- 2021-10: 381,122.53 (MoM +313.5%)
- 2021-11: 130,264.48 (MoM -65.8%)
- 2021-12: 207,070.02 (MoM +59.0%)",sentence-transformers/all-MiniLM-L6-v2
